metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1708385579,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
data_sent,1708385579,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385579,148377.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385579,21282.198400,,,,,,,,,default,,,,,,,
iterations,1708385579,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1708385579,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385579,3930.524600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385579,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385579,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385579,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385579,1.251900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385579,3177.893900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385579,751.378800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385579,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385579,1.000000,Sign in successful,,,,,,,,default,,,,,,,
vus,1708385580,19.000000,,,,,,,,,,,,,,,,
vus_max,1708385580,50.000000,,,,,,,,,,,,,,,,
vus,1708385581,20.000000,,,,,,,,,,,,,,,,
vus_max,1708385581,50.000000,,,,,,,,,,,,,,,,
vus,1708385582,21.000000,,,,,,,,,,,,,,,,
vus_max,1708385582,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385582,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385582,7379.605100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385582,6048.891800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385582,6048.891800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385582,2765.554600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385582,4614.050500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_reqs,1708385582,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385582,6398.238700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385582,2130.265200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385582,2130.188200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385582,3934.215200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385582,2464.023500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385582,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385582,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385582,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
checks,1708385582,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385582,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385583,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385583,9518.217500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385583,6668.144800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385583,6667.631300,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385583,2815.751800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385583,6702.465700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_reqs,1708385583,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385583,7007.799100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385583,2805.437000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385583,4202.362100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385583,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385583,1.000000,Sign in successful,,,,,,,,default,,,,,,,
checks,1708385583,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385583,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385583,7007.799100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385583,2842.005300,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385583,4165.793800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385583,1.000000,Sign in successful,,,,,,,,default,,,,,,,
http_reqs,1708385583,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385583,7007.799100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385583,3042.652800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385583,3041.882000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385583,3805.118400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385583,3202.680700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385583,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385583,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
vus,1708385583,22.000000,,,,,,,,,,,,,,,,
vus_max,1708385583,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385583,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385583,7192.279800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385583,0.324900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385583,4135.849000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385583,3056.105900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385583,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385583,1.000000,Sign in successful,,,,,,,,default,,,,,,,
vus,1708385584,23.000000,,,,,,,,,,,,,,,,
vus_max,1708385584,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385584,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385584,9821.783800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385584,7070.263600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385584,7069.560400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385584,2150.222700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385584,7671.561100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385584,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385584,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385584,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385584,7693.050600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385584,6715.480400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385584,977.570200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385584,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385584,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385584,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
vus,1708385585,23.000000,,,,,,,,,,,,,,,,
vus_max,1708385585,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385585,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385585,7597.808400,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385585,2169.659600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385585,2169.604200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385585,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385585,0.245100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385585,6513.464500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385585,1084.098800,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385585,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385585,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385585,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385585,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385585,10482.609100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385585,4813.359700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385585,4813.359700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385585,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385585,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385585,2753.076900,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385585,7729.532200,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385585,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385585,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385585,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
data_sent,1708385585,2082.000000,,,,,,,,,default,,,,,,,
data_received,1708385585,148392.000000,,,,,,,,,default,,,,,,,
iteration_duration,1708385585,28936.381700,,,,,,,,,default,,,,,,,
iterations,1708385585,1.000000,,,,,,,,,default,,,,,,,
vus,1708385586,24.000000,,,,,,,,,,,,,,,,
vus_max,1708385586,50.000000,,,,,,,,,,,,,,,,
http_reqs,1708385586,1.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_duration,1708385586,10932.329700,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_blocked,1708385586,3621.724500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_connecting,1708385586,3621.724500,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_tls_handshaking,1708385586,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_sending,1708385586,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_waiting,1708385586,3192.510600,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_receiving,1708385586,7739.819100,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
http_req_failed,1708385586,0.000000,,,,true,,GET,http://172.232.207.33/login,HTTP/1.1,default,,200,,,http://172.232.207.33/login,,
checks,1708385586,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1708385586,0.000000,transaction time is OK,,,,,,,,default,,,,,,,
http_reqs,1708385586,1.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_duration,1708385586,7677.256700,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
http_req_blocked,1708385586,0.000000,,,,true,,POST,http://172.232.207.33/login,HTTP/1.1,default,,302,,,http://172.232.207.33/login,,
